epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,5647.11,0.0333,0.53079,0.88264,0.63541,0.71869,0.71119,0.71119,0.05966,0.46186,0.13308,0.001387,0.001387,0.001387
89,5707.2,0.03287,0.51566,0.8826,0.68308,0.66692,0.7103,0.7103,0.06048,0.46111,0.13348,0.001288,0.001288,0.001288
90,5768.34,0.03306,0.53225,0.88427,0.62125,0.73843,0.7147,0.7147,0.06008,0.45451,0.13284,0.001189,0.001189,0.001189
91,5849.2,0.02265,0.39608,0.88941,0.63807,0.75384,0.72756,0.72756,0.06008,0.43437,0.13193,0.00109,0.00109,0.00109
92,5908.74,0.01903,0.37302,0.88947,0.64491,0.74323,0.7251,0.7251,0.05786,0.44167,0.12982,0.000991,0.000991,0.000991
93,5969.15,0.01756,0.35203,0.89367,0.64737,0.74562,0.72365,0.72365,0.05687,0.44362,0.12866,0.000892,0.000892,0.000892
94,6029.51,0.01639,0.3395,0.89001,0.64972,0.74469,0.7228,0.7228,0.05685,0.44482,0.12814,0.000793,0.000793,0.000793
95,6088.79,0.01575,0.35301,0.89541,0.65247,0.7502,0.72347,0.72347,0.05657,0.44521,0.12741,0.000694,0.000694,0.000694
96,6149.08,0.01517,0.3402,0.88763,0.64418,0.75807,0.72304,0.72304,0.0565,0.44562,0.12666,0.000595,0.000595,0.000595
97,6208.95,0.01353,0.33478,0.89614,0.64299,0.75562,0.72294,0.72294,0.05635,0.44757,0.1258,0.000496,0.000496,0.000496
98,6269.46,0.01426,0.34115,0.88541,0.647,0.759,0.72144,0.72144,0.05637,0.44843,0.12517,0.000397,0.000397,0.000397
99,6323.71,0.01348,0.3198,0.88932,0.64749,0.74493,0.72179,0.72179,0.05648,0.44891,0.12456,0.000298,0.000298,0.000298
100,6398.68,0.01318,0.3289,0.8887,0.64928,0.74023,0.72207,0.72207,0.05666,0.45014,0.12411,0.000199,0.000199,0.000199
