epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,1077.12,0.05628,0.45849,0.87005,0.60524,0.76078,0.70414,0.70401,0.15929,0.63782,0.32418,0.000473064,0.000473064,0.000473064
60,1094.58,0.05322,0.48144,0.86664,0.66603,0.54583,0.5971,0.54255,0.14433,1.0742,0.304,0.000462065,0.000462065,0.000462065
61,1112.35,0.05542,0.45278,0.87703,0.66641,0.73277,0.73677,0.73671,0.07831,0.45603,0.26924,0.000451066,0.000451066,0.000451066
62,1127.3,0.05302,0.46004,0.87991,0.65462,0.69301,0.70298,0.70032,0.09162,0.51744,0.27408,0.000440067,0.000440067,0.000440067
63,1149.49,0.05355,0.49102,0.88364,0.71297,0.67582,0.70697,0.70659,0.13537,0.49926,0.33504,0.000429068,0.000429068,0.000429068
64,1171.53,0.05316,0.46601,0.87901,0.66174,0.7667,0.73958,0.7395,0.10063,0.4608,0.2922,0.000418069,0.000418069,0.000418069
65,1193.52,0.05252,0.46953,0.865,0.66509,0.73635,0.72569,0.72488,0.09919,0.5005,0.28282,0.00040707,0.00040707,0.00040707
66,1215.56,0.05129,0.42482,0.87584,0.68233,0.72564,0.73585,0.73585,0.12832,0.47345,0.31536,0.000396071,0.000396071,0.000396071
67,1237.02,0.0478,0.43425,0.87624,0.62421,0.70213,0.71866,0.71816,0.08965,0.48988,0.26789,0.000385073,0.000385073,0.000385073
68,1254.14,0.05194,0.47531,0.88389,0.74272,0.69634,0.709,0.62911,0.17763,0.66189,0.3109,0.000374074,0.000374074,0.000374074
69,1271.57,0.0484,0.44843,0.87709,0.73132,0.70729,0.74456,0.74456,0.1284,0.48219,0.3414,0.000363075,0.000363075,0.000363075
70,1289.17,0.0483,0.43289,0.87119,0.64464,0.72368,0.7085,0.70555,0.12281,0.57845,0.31396,0.000352076,0.000352076,0.000352076
71,1306.56,0.04578,0.42483,0.87807,0.72026,0.74072,0.76317,0.75034,0.11385,0.45807,0.30016,0.000341077,0.000341077,0.000341077
72,1324.02,0.04657,0.44229,0.88201,0.66856,0.6685,0.73212,0.73155,0.12932,0.54873,0.31902,0.000330078,0.000330078,0.000330078
73,1341.72,0.04795,0.43801,0.87579,0.74454,0.68416,0.75457,0.75457,0.14655,0.46801,0.34862,0.000319079,0.000319079,0.000319079
74,1359.44,0.04539,0.43694,0.86746,0.67135,0.76122,0.74027,0.74027,0.12423,0.51126,0.32416,0.00030808,0.00030808,0.00030808
75,1376.63,0.04693,0.45359,0.87872,0.71461,0.71879,0.75461,0.75456,0.13384,0.46382,0.32891,0.000297081,0.000297081,0.000297081
76,1393.89,0.04421,0.43357,0.88408,0.65248,0.79581,0.73687,0.73687,0.12769,0.47589,0.32858,0.000286083,0.000286083,0.000286083
77,1411.66,0.04091,0.42074,0.87609,0.69006,0.72935,0.73545,0.73545,0.11974,0.4777,0.30812,0.000275084,0.000275084,0.000275084
