epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,17147.6,0.05962,0.60109,0.89172,0.7293,0.7436,0.81494,0.8125,0.14516,0.76942,0.24886,0.002773,0.002773,0.002773
75,17339.9,0.07028,0.6753,0.89455,0.21683,0.43987,0.17064,0.16655,0.60143,3.30655,0.8578,0.002674,0.002674,0.002674
76,17533.6,0.06533,0.64335,0.89216,0.26324,0.58378,0.21834,0.18778,0.93909,2.77565,1.05052,0.002575,0.002575,0.002575
77,17730.4,0.06579,0.63575,0.89154,0.15139,0.40462,0.11944,0.09567,1.28273,4.47155,1.38586,0.002476,0.002476,0.002476
78,17924.2,0.06071,0.62443,0.8899,0.00218,0.2,0.02005,0.00632,2.67911,5.31679,2.44254,0.002377,0.002377,0.002377
79,18116.6,0.06085,0.62058,0.89098,0.00109,0.08472,0.01285,0.00252,3.86955,3.40959,2.75976,0.002278,0.002278,0.002278
80,18309.5,0.06558,0.64399,0.89213,0,0,0,0,6.61906,4.48219,4.97063,0.002179,0.002179,0.002179
81,18503.3,0.0756,0.69027,0.89723,0,0,0,0,6.93641,4.27483,6.61015,0.00208,0.00208,0.00208
82,18697.1,0.07813,0.68614,0.89341,0,0,0,0,6.15356,4.00925,5.97032,0.001981,0.001981,0.001981
83,18890.4,0.07411,0.6809,0.89756,0,0,0,0,5.28849,3.7239,5.38607,0.001882,0.001882,0.001882
84,19086,0.07795,0.7201,0.8972,0.00014,0.06845,9e-05,1e-05,4.55529,3.87146,5.30432,0.001783,0.001783,0.001783
85,19278.2,0.08026,0.72391,0.89884,0.0002,0.01831,0.00015,5e-05,3.49062,6.08594,3.66829,0.001684,0.001684,0.001684
86,19463.6,0.07619,0.70082,0.89624,0,0,0,0,0.7224,0.68728,0.69008,0.001585,0.001585,0.001585
87,19648.3,0.07566,0.68303,0.89586,0,0,0,0,0.69005,0.60147,0.6171,0.001486,0.001486,0.001486
88,19832.5,0.07037,0.66529,0.89409,0,0,0,0,0.68435,0.65216,0.61685,0.001387,0.001387,0.001387
89,20016.2,0.06742,0.64754,0.89307,0,0,0,0,0.63385,0.55043,0.5872,0.001288,0.001288,0.001288
90,20200.3,0.06275,0.63247,0.89178,0,0,0,0,0.46465,0.29897,0.50599,0.001189,0.001189,0.001189
91,20386.2,0.034,0.39789,0.89331,0,0,0,0,0.50874,0.41966,0.53072,0.00109,0.00109,0.00109
92,20574.4,0.02768,0.34193,0.89147,0,0,0,0,0.38123,0.50181,0.44329,0.000991,0.000991,0.000991
93,20764.7,inf,0.30704,0.88989,0,0,0,0,0.45355,0.75162,0.51593,0.000892,0.000892,0.000892
94,20954.3,0.02709,0.30419,0.8895,0,0,0,0,2.41261,3.75734,2.46895,0.000793,0.000793,0.000793
95,21144,0.02538,0.29363,0.89062,0,0,0,0,3.56487,6.37274,3.7053,0.000694,0.000694,0.000694
96,21334.4,0.02398,0.26984,0.89122,0,0,0,0,3.81135,6.51878,4.30962,0.000595,0.000595,0.000595
97,21525.1,0.02313,0.26729,0.8923,0,0,0,0,4.41975,6.55363,6.26137,0.000496,0.000496,0.000496
98,21716.1,0.02327,0.25131,0.89028,0,0,0,0,4.94947,6.53352,7.70932,0.000397,0.000397,0.000397
99,21906.1,0.02266,0.24735,0.89116,0,0,0,0,0.94748,1.00998,0.92478,0.000298,0.000298,0.000298
100,22097.2,0.02367,0.25484,0.89185,0,0,0,0,0.52065,0.49735,0.53087,0.000199,0.000199,0.000199
