epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,15002.8,0.0516,0.5987,0.86834,0.57453,0.60535,0.58782,0.58781,0.08761,0.5158,0.38047,0.002971,0.002971,0.002971
73,15202.2,0.05092,0.58205,0.86765,0.56983,0.61307,0.58847,0.58846,0.085,0.5129,0.37726,0.002872,0.002872,0.002872
74,15375.7,0.04964,0.57204,0.86883,0.57009,0.61336,0.58899,0.58898,0.08345,0.51007,0.37513,0.002773,0.002773,0.002773
75,15582.7,0.04842,0.57553,0.86675,0.57142,0.61288,0.59032,0.59031,0.08389,0.50956,0.3759,0.002674,0.002674,0.002674
76,15783,0.04791,0.58282,0.86747,0.57268,0.61263,0.59098,0.59097,0.08449,0.50978,0.3768,0.002575,0.002575,0.002575
77,15983.2,0.04713,0.57984,0.86651,0.57264,0.61416,0.59157,0.59156,0.08486,0.51033,0.37717,0.002476,0.002476,0.002476
78,16177,0.04706,0.57938,0.86614,0.57472,0.61403,0.59135,0.59134,0.08521,0.5106,0.3776,0.002377,0.002377,0.002377
79,16375.7,0.04592,0.57892,0.8669,0.57494,0.61326,0.59146,0.59145,0.08543,0.51085,0.37765,0.002278,0.002278,0.002278
80,16575,0.04521,0.57295,0.8643,0.57262,0.61516,0.59215,0.59214,0.08583,0.51091,0.37793,0.002179,0.002179,0.002179
81,16776.2,0.04394,0.56268,0.86479,0.55636,0.63047,0.59249,0.59248,0.08611,0.51141,0.37814,0.00208,0.00208,0.00208
82,17002.5,0.0439,0.56602,0.86473,0.56787,0.6175,0.59356,0.59355,0.08598,0.51132,0.37817,0.001981,0.001981,0.001981
83,17203.2,0.04411,0.56712,0.86606,0.55934,0.62469,0.59403,0.59402,0.08592,0.51149,0.37829,0.001882,0.001882,0.001882
84,17404,inf,0.57318,0.8652,0.57381,0.61294,0.59491,0.5949,0.08569,0.51072,0.37813,0.001783,0.001783,0.001783
85,17602.8,0.04173,0.55887,0.86425,0.57115,0.61221,0.59544,0.59543,0.08597,0.51126,0.37853,0.001684,0.001684,0.001684
86,17840.9,0.0416,0.5692,0.86599,0.57511,0.61145,0.59686,0.59685,0.08795,0.51475,0.38142,0.001585,0.001585,0.001585
87,18040.8,0.04102,0.56714,0.86128,0.57399,0.61082,0.59693,0.59692,0.09145,0.51952,0.3861,0.001486,0.001486,0.001486
88,18239.8,0.03957,0.56827,0.86347,0.5769,0.60818,0.59799,0.59798,0.09191,0.51988,0.38701,0.001387,0.001387,0.001387
89,18413.8,0.03906,0.54945,0.86635,0.57066,0.60733,0.5987,0.59869,0.08995,0.51676,0.38436,0.001288,0.001288,0.001288
90,18640.2,0.03876,0.54526,0.8658,0.57002,0.60805,0.5998,0.59979,0.08782,0.51405,0.38141,0.001189,0.001189,0.001189
91,18850.3,0.01925,0.45199,0.83239,0.5675,0.61064,0.60091,0.6009,0.08591,0.51174,0.37905,0.00109,0.00109,0.00109
92,19051.2,inf,0.44878,0.83618,0.56531,0.62005,0.60197,0.60195,0.08477,0.51049,0.37756,0.000991,0.000991,0.000991
93,19213,0.01653,0.46049,0.83468,0.56483,0.61943,0.60323,0.60322,0.08357,0.50886,0.37601,0.000892,0.000892,0.000892
94,19426,0.01576,0.45232,0.83429,0.56706,0.6255,0.60408,0.60407,0.08138,0.50634,0.37338,0.000793,0.000793,0.000793
95,19621,0.01504,0.43991,0.83718,0.56998,0.62402,0.60518,0.60517,0.08016,0.50493,0.37174,0.000694,0.000694,0.000694
96,19817.4,0.01522,0.43811,0.83746,0.56662,0.62638,0.60616,0.60615,0.07952,0.50424,0.37068,0.000595,0.000595,0.000595
97,19985.1,inf,0.42945,0.83683,0.5679,0.62559,0.6069,0.60689,0.07926,0.50429,0.36993,0.000496,0.000496,0.000496
98,20188.6,inf,0.41852,0.83498,0.5943,0.59901,0.60769,0.60769,0.07907,0.50395,0.36936,0.000397,0.000397,0.000397
99,20383.1,inf,0.43292,0.83515,0.59616,0.59952,0.60849,0.60848,0.0785,0.50295,0.3685,0.000298,0.000298,0.000298
100,20578.8,0.01294,0.42638,0.83506,0.59656,0.60038,0.6091,0.60909,0.07791,0.502,0.36768,0.000199,0.000199,0.000199
